1;Yamile Cardona Maya;SISCO;In-Line Fiber-Optic Viscometer for Internal Combustion Engine Lubricant Oils;YAMILE CARDONA MAYA - CESAR AUGUSTO ISAZA MERINO - PEDRO IGNACIO TORRES TRUJILLO - ;10.1364/FIO.2014.FTu2B.2;2014;0747668X;Estados Unidos Digest of Technical Papers - IEEE International Conference on Consumer Electronics;IEEE Publications
2509;Albeiro Serna Marin;CONTABILIDAD - AMBIENTE Y SOCIEDAD;NA;NA;NA;NA;NA;NA;NA -  - 
2510;Albeiro Serna Marin;CONTABILIDAD - AMBIENTE Y SOCIEDAD;La Contabilidad como Sistema de Informaci¢n;ALBEIRO SERNA MARIN - ;NA;2003;1211463;Colombia Revista Universidad Cat¢lica De Oriente;Centro De Publicaciones Universidad Catolica De Oriente - 
2511;Alvaro Osorio Tuberquia;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Experiencias sobre preservaci¢n digital para bibliotecas y archivos: dos casos de estudio en Colombia;ALVARO OSORIO TUBERQUIA - ;NA;2018;1200976;Colombia Revista Interamericana De Bibliotecolog°a;Escuela Interamericana de Bibliotecolog°a - 
2512;Candy Lorena Chamorro  Gonzalez;CONTABILIDAD - AMBIENTE Y SOCIEDAD;On the evolution of ;CANDY LORENA CHAMORRO GONZALEZ - ;10.1016/j.jclepro.2017.11.082;2017;9596526;Colombia Journal of Cleaner Production;Elsevier Bv - 
2513;Candy Lorena Chamorro  Gonzalez;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Green accounting in Colombia: a case study of the mining sector;CANDY LORENA CHAMORRO GONZALEZ - ;NA;2020;15732975;BÇlgica Environment - Development and Sustainability;Springer Netherlands
2514;Candy Lorena Chamorro  Gonzalez;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Competencias genÇricas en los programas de Contadur°a P£blica: el caso de la Universidad del Atl†ntico entre los periodos 2016 al 2018;CANDY LORENA CHAMORRO GONZALEZ - ;10.17533/udea.rc.n77a03;2020;1204203;Colombia Contadur°a Universidad De Antioquia;Editorial Universidad de Antioquia - 
2515;Candy Lorena Chamorro  Gonzalez;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Formaci¢n verde en los programas de Contadur°a P£blica de las universidades de Antioquia;CANDY LORENA CHAMORRO GONZALEZ - ;10.17533/udea.rc.n77a04;2020;1204203;Colombia Contadur°a Universidad De Antioquia; - 
2516;Candy Lorena Chamorro  Gonzalez;CONTABILIDAD - AMBIENTE Y SOCIEDAD;ESTADO ACTUAL DE LA CONTABILIDAD VERDE EN COLOMBIA;CANDY LORENA CHAMORRO GONZALEZ - ;10.18041/2382-3240/saber.2015v10n2.782;2015;17947154;Colombia Saber - Ciencia Y Libertad;Publicaciones Universidad Libre
2517;Candy Lorena Chamorro  Gonzalez;CONTABILIDAD - AMBIENTE Y SOCIEDAD;THE WIDENING CONCEPT OF ®CLEANER PRODUCTION®;CANDY LORENA CHAMORRO GONZALEZ - ;10.17981/cultedusoc.07.2.2016.1;2016;21459258;Colombia Cultura - Educaci¢n;
2518;Candy Lorena Chamorro  Gonzalez;CONTABILIDAD - AMBIENTE Y SOCIEDAD;An†lisis del ciclo de liquidez - ciclo de caja y el capital de trabajo neto operativo en los hospitales p£blicos nivel 2 - departamento de Antioquia (Colombia);CANDY LORENA CHAMORRO GONZALEZ;;;;;
2519;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Modelo de gesti¢n financiera integral para MIPYMES en Colombia;JAIME ANDRES CORREA GARCIA - LEIDY JOHANA RAMIREZ BEDOYA - CARLOS EDUARDO CASTANO RIOS;;;;;
2520;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Evaluaci¢n del desempe§o financiero de las regiones en Colombia para el a§o 2009;CARLOS EDUARDO CASTANO RIOS - TATIANA VANEGAS RODAS - FREDY OSPINA PALACIO;;;;;
2521;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Aproximaci¢n a la valoraci¢n del know how de una instituci¢n del sistema regional de innovaci¢n en Antioquia;CARLOS EDUARDO CASTANO RIOS - JOSE ENRIQUE ARIAS PEREZ - ;NA;2015;16578953;Colombia Civilizar;
2522;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;An†lisis del desempe§o financiero por regiones de Colombia 2009-2012: un enfoque de evaluaci¢n de competitividad territorial;CARLOS EDUARDO CASTANO RIOS - JOSE ENRIQUE ARIAS PEREZ - ;NA;2014;20092012;Colombia Apuntes Del Cenes;Universidad Pedag¢gica y Tecnol¢gica de Colombia
2523;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Efectos financieros en una cooperativa colombiana por la implementaci¢n de est†ndares internacionales de informaci¢n financiera para las pyme en su balance de apertura;CARLOS EDUARDO CASTANO RIOS - JULIAN ESTEBAN ZAMARRA LONDONO - JAIME ANDRES CORREA GARCIA;;;;;
2524;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Panorama financiero empresarial en Colombia 2009-2010: un an†lisis por sectores;JAIME ANDRES CORREA GARCIA - CARLOS EDUARDO CASTANO RIOS - RAMON JAVIER MESA CALLEJAS;;;;;
2525;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Madurez de las capacidades de innovaci¢n en empresas colombianas;JOSE ENRIQUE ARIAS PEREZ - CARLOS EDUARDO CASTANO RIOS - ;NA;2014;13159984;Venezuela Revista Venezolana de Gerencia;Universidad Del Zulia
2526;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;El futuro de las revistas contables colombianas: un debate polif¢nico;JULIETH SORANY ALZATE GIRALDO - JAIRO ALONSO BAUTISTA - ABEL MARIA CANO MORALES;;;;;
2527;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;An†lisis financiero integral de empresas colombianas 2009-2012 desde la perspectiva de la competitividad;CARLOS EDUARDO CASTANO RIOS - JOSE ENRIQUE ARIAS PEREZ - ;NA;2014;20092012;Colombia Revista U.D.C.A. Actualidad & Divulgaci¢n Cient°fica;Ediudca
2528;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Evoluci¢n de la contadur°a p£blica en el municipio de Sincelejo-Sucre (1966-2017);TATIANA MARGARITA MERCADO COVO - ROBERTO LUIS PESTANA ARELLANO - CARLOS EDUARDO CASTANO RIOS;;;;;
2529;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Metodolog°as de valoraci¢n de activos tecnol¢gicos. Una revisi¢n;JAIME ANDRES CORREA GARCIA - MARTIN DARIO ARANGO SERNA - CARLOS EDUARDO CASTANO RIOS;;;;;
2530;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Desempe§o financiero empresarial en Colombia en 2009: un an†lisis por sectores;JAIME ANDRES CORREA GARCIA - CARLOS EDUARDO CASTANO RIOS - RAMON JAVIER MESA CALLEJAS;;;;;
2531;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;La importancia de la planeaci¢n financiera en la elaboraci¢n de los planes de negocio y su impacto en el desarrollo empresarial;JAIME ANDRES CORREA GARCIA - LEIDY JOHANA RAMIREZ BEDOYA - CARLOS EDUARDO CASTANO RIOS;;;;;
2532;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;®Es factible en las pymes la valoraci¢n y la creaci¢n de valor?;JAIME ANDRES CORREA GARCIA - FERNANDO JARAMILLO BETANCUR - LEIDY JOHANA RAMIREZ BEDOYA;;;;;
2533;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Elementos jur°dicos para la constituci¢n de empresas en Colombia: generalidades y el caso especial de la Sociedad por Acciones Simplificada;JAIME ANDRES CORREA GARCIA - ANDRES FELIPE PULGARIN ARIAS - CARLOS EDUARDO CASTANO RIOS;;;;;
2534;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;An†lisis financiero integral: elementos para el desarrollo de las organizaciones;JAIME ANDRES CORREA GARCIA - CARLOS EDUARDO CASTANO RIOS - LEIDY JOHANA RAMIREZ BEDOYA;;;;;
2535;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;NOT-INVENTED-HERE SYNDROME AND INNOVATION PERFORMANCE: THE CONFOUNDING EFFECT OF INNOVATION CAPABILITIES AS ORGANISATIONAL ROUTINES IN SERVICE FIRMS;JOSE ENRIQUE ARIAS PEREZ - GEOVANNY PERDOMO CHARRY - CARLOS EDUARDO CASTANO RIOS;;;;;
2536;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Algunos escenarios de investigaci¢n sobre contabilidad financiera en el contexto internacional;CARLOS EDUARDO CASTANO RIOS - ;NA;2013;1204203;Colombia Contadur°a Universidad De Antioquia;Editorial Universidad de Antioquia - 
2537;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Reflexiones sobre la investigaci¢n contable en Colombia;CARLOS EDUARDO CASTANO RIOS - ;NA;2016;1228900;Colombia Panorama Econ¢mico;Universidad De Cartagena - 
2538;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;INFORMACI‡N FINANCIERA EN MIPYMES DEL ORIENTE ANTIOQUE•O (COLOMBIA);ERIKA JANETH SALAZAR JIMENEZ - CARLOS EDUARDO CASTANO RIOS - JULIAN ESTEBAN ZAMARRA LONDONO;;;;;
2539;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;PRµCTICAS PROFESIONALES CONTABLES EN LA EMPRESA PRIVADA COLOMBIANA 1990-2013;CARLOS EDUARDO CASTANO RIOS - MAYRA ALEJANDRA CARMONA OLIER - MARIA CLARA MESA PALACIOS;;;;;
2540;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;El sector financiero en Colombia tras la implementaci¢n del XBRL como herramienta de control;JULIAN ESTEBAN ZAMARRA LONDONO - TANIA ATEHORTUA CASTRILLON - CARLOS EDUARDO CASTANO RIOS;;;;;
2541;Carlos Eduardo Casta§o Rios;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Caracterizaci¢n de la gesti¢n contable y financiera en Mipymes del Oriente de Antioquia (Colombia);JULIAN ESTEBAN ZAMARRA LONDONO - CARLOS EDUARDO CASTANO RIOS - ERIKA JANETH SALAZAR JIMENEZ;;;;;
2542;diana carolina marulanda valencia;CONTABILIDAD - AMBIENTE Y SOCIEDAD;ALGUNAS PRACTICAS CONTABLES A INICIOS DEL SIGLO XIX EN ANTIOQUIA;DIANA CAROLINA MARULANDA VALENCIA - DIANA MARCELA OBANDO SANCHEZ - ;NA;2011;22486003;Colombia µgora Contable;Fundaci¢n Universitaria Luis Amig¢
2543;diana carolina marulanda valencia;CONTABILIDAD - AMBIENTE Y SOCIEDAD;La contadur°a p£blica en Antioquia;DIANA MARCELA OBANDO SANCHEZ - DIANA CAROLINA MARULANDA VALENCIA - LUZ MARINA PINEDA;;;;;
2544;Diana Marcela Obando S†nchez;CONTABILIDAD - AMBIENTE Y SOCIEDAD;ALGUNAS PRACTICAS CONTABLES EN LA HACIENDA PUBLICA DE ANTIOQUIA DURANTE LOS A•OS 1800 A 1820;DIANA MARCELA OBANDO SANCHEZ - DIANA CAROLINA MARULANDA VALENCIA - LUZ MARINA PINEDA;;;;;
2545;Diana Marcela Obando S†nchez;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Algunas Practicas contables a inicios del siglo XIX en Antioquia.;DIANA CAROLINA MARULANDA VALENCIA - DIANA MARCELA OBANDO SANCHEZ - ;NA;2011;22486003;Colombia µgora Contable;Fundaci¢n Universitaria Luis Amig¢
2546;Diana Marcela Obando S†nchez;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Vivencias de una Egresada;DIANA MARCELA OBANDO SANCHEZ - ;NA;2011;22486003;Colombia µgora Contable;Fundaci¢n Universitaria Luis Amig¢ - 
2547;Diana Marcela Obando S†nchez;CONTABILIDAD - AMBIENTE Y SOCIEDAD;La contadur°a p£blica en Antioquia;DIANA MARCELA OBANDO SANCHEZ - DIANA CAROLINA MARULANDA VALENCIA - LUZ MARINA PINEDA;;;;;
2548;Elkin Horacio Quiros Lizarazo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;La contabilidad ante la problem†tica de la valoraci¢n ambiental;ELKIN HORACIO QUIROS LIZARAZO - LUIS FERNANDA AMELINES VILLA - ;NA;2004;1215337;Colombia Visi¢n Contable;
2549;Elkin Horacio Quiros Lizarazo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Praxis: reflexi¢n y acci¢n como posibilidad de transformaci¢n en educaci¢n contable;ELKIN HORACIO QUIROS LIZARAZO - ;NA;1998;1204203;Colombia Contadur°a Universidad De Antioquia;Editorial Universidad de Antioquia - 
2550;Elkin Horacio Quiros Lizarazo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;De la vacuidad a la fertilidad: reflexiones acerca de la realidad educativa contable;ELKIN HORACIO QUIROS LIZARAZO - ;NA;1998;1234072;Colombia L£mina; - 
2551;Elkin Horacio Quiros Lizarazo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Responsabilidad social y academia: una mirada desde lo contable;ELKIN HORACIO QUIROS LIZARAZO - ;NA;2003;1239864;Colombia (0123-9864) Revista Fundaci¢n Universitaria Luis Amig¢;Fondo Editorial Funlam - 
2552;Elkin Horacio Quiros Lizarazo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Rese§a hist¢rica de la facultad de contadur°a p£blica;ELKIN HORACIO QUIROS LIZARAZO - ;NA;2005;1239864;Colombia (0123-9864) Revista Fundaci¢n Universitaria Luis Amig¢;Fondo Editorial Funlam - 
2553;Elkin Horacio Quiros Lizarazo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Competencias formativas y mercado profesional contable;ELKIN HORACIO QUIROS LIZARAZO - ;NA;2006;16922913;Colombia Revista Internacional Legis De Contabilidad & Auditoria;Legis Editores Sa - 
2554;Elkin Horacio Quiros Lizarazo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Imaginarios de organizaci¢n y responsabilidad social;ELKIN HORACIO QUIROS LIZARAZO - HERNAN CARLOS BUSTAMANTE GARCIA - ;NA;2006;1239864;Colombia (0123-9864) Revista Fundaci¢n Universitaria Luis Amig¢;Fondo Editorial Funlam
2555;Elkin Horacio Quiros Lizarazo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Fundamentaci¢n Te¢rica - Metodol¢gica y Operativa de la l°nea de Investigaci¢n Contabilidad Social y Ambiental.;ELKIN HORACIO QUIROS LIZARAZO - ;NA;2006;16921135;Colombia Textos Y Argumentos;Fondo Editorial Fundacion Universitaria Luis Amigo
2556;Elkin Horacio Quiros Lizarazo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Organization and social responsibility imaginary concepts;ELKIN HORACIO QUIROS LIZARAZO - HERNAN CARLOS BUSTAMANTE GARCIA - ;NA;2007;20117094;Colombia Colombian Accounting Journal;UNIVERSIDAD DE MEDELLIN
2557;Elkin Horacio Quiros Lizarazo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Capital Social: revision del concepto y propuesta para su re-elaboracion;ELKIN HORACIO QUIROS LIZARAZO - OLGA LUCIA ARBOLEDA ALVAREZ - ALFREDO MANUEL GHISO COTOS;;;;;
2558;Elkin Horacio Quiros Lizarazo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Aportes de la Çtica de Emmanuel LÇvinas para el concepto de responsabilidad social empresarial;ELKIN HORACIO QUIROS LIZARAZO - ALEXANDER MARIN LOPEZ - ;NA;2013;1245821;Colombia Revista Virtual Universidad Cat¢lica Del Norte;Universidad Catolica Del Norte
2559;Elkin Horacio Quiros Lizarazo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;An†lisis de la implementaci¢n de las NIIF en el sector telecomunicaciones colombiano;ELKIN HORACIO QUIROS LIZARAZO - JAIME ALBERTO GUEVARA SANABRIA - CARLOS EDUARDO CASTANO RIOS;;;;;
2560;Farley Sary Rojas  Restrepo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Marco de Referencia de la Contabilidad P£blica Gubernamental: diagn¢stico del cumplimiento de los planes de saneamiento fiscal - financiero y contable de los Municipios priorizados por el departamento de Antioquia;FARLEY SARY ROJAS RESTREPO - ;NA;2015;1204203;Colombia Contadur°a Universidad De Antioquia;Editorial Universidad de Antioquia
2561;Farley Sary Rojas  Restrepo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;la Importancia del ciclo de caja y calculo del capital de trabajo en la gerencia PYME;FARLEY SARY ROJAS RESTREPO - JORGE IVAN JIMENEZ SANCHEZ - ;NA;2013;1909941X;Colombia Clio AmÇrica;Idea Universidad Del Magdalena
2562;Farley Sary Rojas  Restrepo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Situaci¢n del Crowdfunding como mecanismo para la financiaci¢n de PyMEs en Colombia;FARLEY SARY ROJAS RESTREPO - ;NA;2017;7981015;Venezuela Espacios;Sociacion de Profesionales y Tecnicos del CONICIT - 
2563;Farley Sary Rojas  Restrepo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;APLICACI‡N DE INDUCTORES GENERADORES DE VALOR PARA LA GESTI‡N EN MICROEMPRESAS;FARLEY SARY ROJAS RESTREPO - JORGE IVAN JIMENEZ SANCHEZ - ;NA;2016;23463279;Colombia Revista En Contexto;Talleres Tecnol¢gico de Antioquia
2564;Farley Sary Rojas  Restrepo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Herramienta ®Gerencia del Valor® para el diagn¢stico financiero en las Empresas Sociales del Estado;FARLEY SARY ROJAS RESTREPO - ;NA;2017;7981015;Venezuela Espacios;Sociacion de Profesionales y Tecnicos del CONICIT - 
2565;Farley Sary Rojas  Restrepo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;la planeacion financiera un Modelo de Gestion en las Mi pymes;FARLEY SARY ROJAS RESTREPO - JORGE IVAN JIMENEZ SANCHEZ - ;NA;2013;17949920;Colombia Face Revista De La Facultad De Ciencias Econ¢micas Y Empresariales De La Universidad De Pamplona;Centro De Produccion De Medios Y Publicaciones Universidad De Pamplona
2566;Farley Sary Rojas  Restrepo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Aplicaci¢n de los criterios de reconocimiento y medici¢n al momento de identificar errores en la propiedad planta y equipo - inventario y deterioro de cartera de acuerdo con la NIC 8 y la secci¢n 10 de la NIIF para pymes;FARLEY SARY ROJAS RESTREPO - ;10.18601/16577175.n26.11;2020;26194899;Colombia Apuntes Contables;
2567;Farley Sary Rojas  Restrepo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Sobre el reconocimiento y la otredad en la escuela: una lectura desde LÇvinas y MÇlich;FARLEY SARY ROJAS RESTREPO - ;10.21501/23461780.3502;2020;23461780;Colombia Perseitas;Fondo Editorial Funlam - 
2568;Farley Sary Rojas  Restrepo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;An†lisis del ciclo de liquidez - ciclo de caja y el capital de trabajo neto operativo en los hospitales p£blicos nivel 2 - departamento de Antioquia (Colombia);FARLEY SARY ROJAS RESTREPO;;;;;
2569;Farley Sary Rojas  Restrepo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;El bullying en los escenarios educativos: una posibilidad de repensar el quehacer docente;FARLEY SARY ROJAS RESTREPO - ;NA;2018;7981015;Venezuela Espacios;Sociacion de Profesionales y Tecnicos del CONICIT - 
2570;Farley Sary Rojas  Restrepo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Sobre la Evaluaci¢n Escolar y su êtica;FARLEY SARY ROJAS RESTREPO - ;10.4067/S0718-07642018000500071;2018;7180764;Chile Informacion Tecnologica;Vicerroctoria De Investigacion Y Extension Centro De Informacion Tecnologica - 
2571;Farley Sary Rojas  Restrepo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Barreras legales para la introducci¢n del Crowdfunding en Colombia: an†lisis comparativo con Espa§a;JORGE IVAN JIMENEZ SANCHEZ - FARLEY SARY ROJAS RESTREPO - DIEGO ALEJANDRO RAMIREZ TAPIAS;;;;;
2572;Hern†n Carlos Bustamante Garc°a;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Noci¢n de interÇs p£blico en las constituciones de IberoamÇrica;HERNAN CARLOS BUSTAMANTE GARCIA - ANDRES FELIPE PULGARIN ARIAS - ;10.17533/udea.rc.n75a01;2019;1204203;Colombia Contadur°a Universidad De Antioquia;Editorial Universidad de Antioquia
2573;Hern†n Carlos Bustamante Garc°a;CONTABILIDAD - AMBIENTE Y SOCIEDAD;El interÇs p£blico y su atomizaci¢n. Bases para fundamentar una tesis en materia de regulaci¢n en contabilidad y control;ANDRES FELIPE PULGARIN ARIAS - HERNAN CARLOS BUSTAMANTE GARCIA - ;10.17533/udea.rc.n74a08;2019;1204203;Colombia Contadur°a Universidad De Antioquia;Editorial Universidad de Antioquia
2574;John Fernando Diossa Castro;CONTABILIDAD - AMBIENTE Y SOCIEDAD;La representaci¢n contable: una mirada desde desde la historia y la historiograf°a;JOHN FERNANDO DIOSSA CASTRO - ;NA;2015;1234072;Colombia L£mina;Publicaciones Universidad de Manizales - 
2575;John Fernando Diossa Castro;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Contabilidad como disciplina social;JOHN FERNANDO DIOSSA CASTRO - ;NA;2011;1211463;Colombia Revista Universidad Cat¢lica De Oriente;Centro De Publicaciones Universidad Catolica De Oriente - 
2576;John Fernando Diossa Castro;CONTABILIDAD - AMBIENTE Y SOCIEDAD;La representaci¢n contable de los bienes eclesiales en el contexto del marco regulatorio internacional;JOHN FERNANDO DIOSSA CASTRO - ;NA;2018;7981015;Venezuela Espacios;Sociacion de Profesionales y Tecnicos del CONICIT - 
2577;Julieth Sorany Alzate Giraldo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Pensando la investigaci¢n contable desde las estrategias de investigaci¢n social-cualitativa;JULIETH SORANY ALZATE GIRALDO - ;NA;2014;22158405;Colombia Teuken Bidikay;Editorial Del Politecnico Jaime Isaza Cadavid - 
2578;Julieth Sorany Alzate Giraldo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;El futuro de las revistas contables colombianas: un debate polif¢nico;CARLOS EDUARDO CASTANO RIOS - JULIETH SORANY ALZATE GIRALDO - HUGO ARLES MACIAS CARDONA;;;;;
2579;Julieth Sorany Alzate Giraldo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;La planeaci¢n gubernamental en la universidad p£blica. Elementos para el an†lisis cr°tico de los cambios en la gesti¢n universitaria;JULIETH SORANY ALZATE GIRALDO - JUAN DAVID CARDONA HERNANDEZ - ;NA;2018;23463279;Colombia Revista En Contexto;Talleres Tecnol¢gico de Antioquia
2580;Julieth Sorany Alzate Giraldo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Educaci¢n y Sistemas Econ¢micos: ®Una relaci¢n de Dependencia?;JULIETH SORANY ALZATE GIRALDO - JUAN DAVID CARDONA HERNANDEZ - ;NA;2016;23463279;Colombia Revista En Contexto;Talleres Tecnol¢gico de Antioquia
2581;Julieth Sorany Alzate Giraldo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;La profesi¢n contable en un contexto de incertidumbre. M†s all† de la pandemia;JULIETH SORANY ALZATE GIRALDO - ;10.24142/rvc.n21a1;2020;1215337;Colombia Visi¢n Contable; - 
2582;Julieth Sorany Alzate Giraldo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;El potencial de la intervenci¢n organizacional en las cooperativas;JULIETH SORANY ALZATE GIRALDO - ;10.24142/rvc.n20a7;2019;1215337;Colombia Visi¢n Contable; - 
2583;Liliam Betancur Jaramillo;CONTABILIDAD - AMBIENTE Y SOCIEDAD;El riesgo moral en la revisor°a fiscal;LILIAM BETANCUR JARAMILLO - ;10.18041/1900-0642/criteriolibre.2014v12n20.240;2014;19000642;Colombia Criterio Libre;Universidad Libre Bogota - 
2584;Liseth Galeano Ruiz;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Identificaci¢n de barreras y oportunidades para el desarrollo de la Ecoeficiencia con aplicaci¢n empresarial en Medell°n (Colombia): Un estudio de caso desde los actores de la relaci¢n Universidad - Empresa - Estado.;JUAN MANUEL MONTES HINCAPIE;;;;;
2585;Luz Mery Ortiz S†nchez;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Estilos gerenciales en funci¢n del empoderamiento de los colaboradores de la organizaci¢n;LUZ MERY ORTIZ SANCHEZ - ;NA;2021;7981015;Venezuela Espacios;Sociacion de Profesionales y Tecnicos del CONICIT - 
2586;Luz Mery Ortiz S†nchez;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Aplicaciones m¢viles para gesti¢n de procesos acadÇmicos en educaci¢n superior (AMAES);LUZ MERY ORTIZ SANCHEZ - ;NA;2020;7981015;Venezuela Espacios;Sociacion de Profesionales y Tecnicos del CONICIT - 
2587;Luz Mery Ortiz S†nchez;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Sistema axiol¢gico de los alumnos del Programa Contadur°a P£blica de la Universidad Cat¢lica Luis Amig¢ ® Medell°n ® Colombia;LUZ MERY ORTIZ SANCHEZ - ;NA;2020;7981015;Venezuela Espacios;Sociacion de Profesionales y Tecnicos del CONICIT - 
2588;MARIA ELENA VALENCIA CORRALES;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Sistema de inferencia difuso para la valoraci¢n de empresas;MARIA ELENA VALENCIA CORRALES - MIGUEL DAVID ROJAS LOPEZ - ESTEBAN ZULUAGA LASERNA;;;;;
2589;MARIA ELENA VALENCIA CORRALES;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Experiments based o Berg game about trust;MARIA ELENA VALENCIA CORRALES - MIGUEL DAVID ROJAS LOPEZ - ;NA;2017;7981015;Venezuela Espacios;Sociacion de Profesionales y Tecnicos del CONICIT
2590;MARIA ELENA VALENCIA CORRALES;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Efectividad - eficacia y eficiencia en equipos de trabajo;MARIA ELENA VALENCIA CORRALES - MIGUEL DAVID ROJAS LOPEZ;;;;;
2591;MARIA ELENA VALENCIA CORRALES;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Incidencia de los microcrÇditos en la pobreza. Estudio de caso - Chiapas-MÇxico y Choc¢-Colombia;MARIA ELENA VALENCIA CORRALES - ;NA;2017;7981015;Venezuela Espacios;Sociacion de Profesionales y Tecnicos del CONICIT
2592;MARIA ELENA VALENCIA CORRALES;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Optimizaci¢n racional de los costos;MARIA ELENA VALENCIA CORRALES - MIGUEL DAVID ROJAS LOPEZ - ;NA;2017;7981015;Colombia Espacios;Sociacion de Profesionales y Tecnicos del CONICIT
2593;MARIA ELENA VALENCIA CORRALES;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Lean construction - LC bajo pensamiento Lean;MARIA ELENA VALENCIA CORRALES - MIGUEL DAVID ROJAS LOPEZ - MARIANA HENAO GRAJALES;;;;;
2594;MARIA ELENA VALENCIA CORRALES;CONTABILIDAD - AMBIENTE Y SOCIEDAD;Aproximaci¢n de un framework para el gobierno de informaci¢n con base en COBIT;MARIA ELENA VALENCIA CORRALES - ;NA;2017;7981015;Venezuela Espacios;Sociacion de Profesionales y Tecnicos del CONICIT - 
